id,parentId,iNaturalistTaxonName,commonName,rank,iNaturalistTaxonImage,scientificName,taxonRank,reportingStatus,has_voucher,introduction_status,species,subspecies,variety,nameStatus,inSummary,direct_solow_ep
53368,53373,Corylus cornuta californica,California hazelnut,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/295770866/medium.jpg,Corylus cornuta ssp. californica,subspecies,confirmed,1,native,cornuta,Corylus cornuta californica,"",accepted,1,0
53376,47148,Cotoneaster,Cotoneasters,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/87746968/medium.jpeg,Cotoneaster spp.,species,new,1,unknown,"","","",accepted,1,0.137
53387,47193,Cornus sericea,red osier dogwood,species,https://static.inaturalist.org/photos/16633753/medium.jpg,Cornus stolonifera,species,confirmed,1,native,sericea,"","",unaccepted,1,0
53415,47148,Holodiscus,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5390/medium.jpg,,,,,,,,,,,0
53420,47148,Oemleria,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/5409/medium.jpg,,,,,,,,,,,0
53438,47148,Rosa,roses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/128386918/medium.jpeg,,,,,,,,,,,0
53449,47130,Ribes divaricatum divaricatum,"",variety,https://inaturalist-open-data.s3.amazonaws.com/photos/70367393/medium.jpeg,Ribes divaricatum var. divaricatum,variety,confirmed,1,native,divaricatum,"",Ribes divaricatum divaricatum,accepted,1,0
53597,55849,Narcissus,daffodils,genus,https://static.inaturalist.org/photos/119190821/medium.jpg,,,,,,,,,,,0
53787,47332,Fumaria,Fumitories,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/199736592/medium.jpeg,,,,,,,,,,,0
53856,53854,Ilex aquifolium,European holly,species,https://inaturalist-open-data.s3.amazonaws.com/photos/117929954/medium.jpg,Ilex aquifolium,species,confirmed,1,exotic,aquifolium,"","",accepted,1,0
53864,48797,Abutilon,Indian mallows,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6261687/medium.jpeg,,,,,,,,,,,0
54052,47148,Pyracantha,firethorns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/6798/medium.jpg,,,,,,,,,,,0
54500,47148,Malus,apples and crabapples,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14004/medium.jpg,,,,,,,,,,,0
54518,54519,Lemna minor,Common Duckweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/145834264/medium.jpeg,Lemna minor,species,confirmed,1,native,minor,"","",accepted,1,0
54523,47122,Pisum,Peas,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/313782726/medium.jpg,,,,,,,,,,,0
54604,48623,Marrubium,Horehounds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/10810/medium.jpg,,,,,,,,,,,0
54808,54806,Fraxinus pennsylvanica,green ash,species,https://inaturalist-open-data.s3.amazonaws.com/photos/17093750/medium.jpg,Fraxinus pennsylvanica,species,new,1,exotic,pennsylvanica,"","",accepted,1,0.125
54838,47566,Populus balsamifera,balsam poplar,species,https://static.inaturalist.org/photos/156783951/medium.jpg,Populus balsamifera,species,new,0,native,balsamifera,"","",accepted,1,0.125
54840,47566,Populus tremuloides,quaking aspen,species,https://inaturalist-open-data.s3.amazonaws.com/photos/26648317/medium.jpeg,Populus tremuloides,species,confirmed,1,native,tremuloides,"","",accepted,1,0
55343,48699,Lomatium,Biscuitroots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/8867/medium.jpg,,,,,,,,,,,0
55460,48623,Lamium,deadnettles and archangels,genus,https://static.inaturalist.org/photos/138606452/medium.jpeg,,,,,,,,,,,0
55461,50651,Nemophila pedunculata,Meadow Baby-blue-eyes,species,https://inaturalist-open-data.s3.amazonaws.com/photos/268062265/medium.jpeg,Nemophila pedunculata,species,confirmed,1,native,pedunculata,"","",accepted,1,0
55667,55677,Sagina procumbens,Procumbent Pearlwort,species,https://static.inaturalist.org/photos/122935534/medium.jpeg,Sagina procumbens,species,confirmed,1,native,procumbens,"","",accepted,1,0
55730,55731,Spergularia rubra,Red Sand Spurrey,species,https://inaturalist-open-data.s3.amazonaws.com/photos/63647774/medium.jpg,Spergularia rubra,species,confirmed,1,exotic,rubra,"","",accepted,1,0
55735,51890,Sedum,stonecrops,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/137304118/medium.jpeg,,,,,,,,,,,0
55751,47148,Geum,avens,genus,https://static.inaturalist.org/photos/28198687/medium.jpg,,,,,,,,,,,0
55752,55754,Valerianella locusta,common cornsalad,species,https://inaturalist-open-data.s3.amazonaws.com/photos/74123736/medium.jpeg,Valerianella locusta,species,new,0,exotic,locusta,"","",accepted,1,0
55758,47332,Chelidonium,celandines,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/191051063/medium.jpg,,,,,,,,,,,0
55767,52995,Claytonia sibirica,Candy Flower,species,https://inaturalist-open-data.s3.amazonaws.com/photos/104700784/medium.jpg,Claytonia sibirica,species,confirmed,1,native,sibirica,"","",accepted,1,0
55810,55849,Leucojum,snowflakes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/57163240/medium.jpeg,,,,,,,,,,,0
55818,47332,Corydalis,Corydalises,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/105543052/medium.jpg,,,,,,,,,,,0
55820,48064,Primula,Primroses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/64504107/medium.jpg,,,,,,,,,,,0
55882,55883,Hedera helix,common ivy,species,https://inaturalist-open-data.s3.amazonaws.com/photos/38428455/medium.jpeg,Hedera helix,species,confirmed,1,exotic,helix,"","",accepted,1,0
55967,55968,Galeopsis bifida,Bifid Hemp-nettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/221830009/medium.jpg,Galeopsis bifida,species,new,0,exotic,bifida,"","",accepted,1,0.375
55969,54774,Viburnum opulus,guelder-rose,species,https://inaturalist-open-data.s3.amazonaws.com/photos/27858788/medium.jpg,Viburnum opulus,species,new,0,native,opulus,"","",accepted,1,0
55978,48797,Malva,Mallows,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/7691700/medium.jpg,,,,,,,,,,,0
55979,55968,Galeopsis tetrahit,Common hemp-nettle,species,https://inaturalist-open-data.s3.amazonaws.com/photos/346446221/medium.jpeg,Galeopsis tetrahit,"",new,0,exotic,tetrahit,"","",accepted,1,0.036
56002,53030,Dipsacus fullonum,wild teasel,species,https://static.inaturalist.org/photos/4385824/medium.jpg,Dipsacus fullonum,species,new,1,exotic,fullonum,"","",accepted,1,0
56015,51305,Tamarix ramosissima,saltcedar,species,https://inaturalist-open-data.s3.amazonaws.com/photos/371675/medium.JPG,Tamarix ramosissima,species,new,0,exotic,ramosissima,"","",accepted,1,0.167
56031,52345,Calystegia,false bindweeds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/58969509/medium.jpeg,,,,,,,,,,,0
56089,47122,Robinia,Locust Trees,genus,https://static.inaturalist.org/photos/146377889/medium.jpeg,,,,,,,,,,,0
56095,47599,Hyacinthoides,Bluebells,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34750997/medium.jpg,,,,,,,,,,,0
56138,47599,Ornithogalum,star-of-Bethlehem,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/53046914/medium.jpeg,,,,,,,,,,,0
56155,48567,Saponaria,Soapworts,genus,https://static.inaturalist.org/photos/46054291/medium.jpg,,,,,,,,,,,0
56172,48623,Leonurus,motherworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1682434/medium.jpg,,,,,,,,,,,0
56175,48150,Echium,Viper's-buglosses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/17865712/medium.jpg,,,,,,,,,,,0
56234,56235,Centaurium,Centauries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/109916552/medium.jpeg,,,,,,,,,,,0
56839,48699,Perideridia,yampahs,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/22636/medium.jpg,,,,,,,,,,,0
56855,47604,Adenocaulon,trailplants,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/46132350/medium.jpg,,,,,,,,,,,0
57005,57006,Spergula arvensis,Corn spurrey,species,https://inaturalist-open-data.s3.amazonaws.com/photos/62210573/medium.jpeg,Spergula arvensis,species,confirmed,1,exotic,arvensis,"","",accepted,1,0
57007,49389,Stellaria nitens,shining chickweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/195838589/medium.jpg,Stellaria nitens,species,confirmed,1,native,nitens,"","",accepted,1,0
57022,47161,Eleocharis,spikerushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/33564882/medium.jpeg,,,,,,,,,,,0
57067,47122,Melilotus,melilots and sweetclovers,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11727/medium.jpg,,,,,,,,,,,0
57126,51753,Brodiaea coronaria,crown brodiaea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/96888150/medium.jpeg,Brodiaea coronaria,species,confirmed,1,native,coronaria,"","",accepted,1,0.007
57132,51086,Triteleia hyacinthina,white brodiaea,species,https://inaturalist-open-data.s3.amazonaws.com/photos/212604100/medium.jpeg,Triteleia hyacinthina,species,confirmed,1,native,hyacinthina,"","",accepted,1,0
57149,52972,Epilobium densiflorum,denseflower willowherb,species,https://static.inaturalist.org/photos/42287785/medium.jpg,Epilobium densiflorum,species,confirmed,1,native,densiflorum,"","",accepted,1,0
57150,52972,Epilobium minutum,little willowherb,species,https://inaturalist-open-data.s3.amazonaws.com/photos/121052854/medium.jpeg,Epilobium minutum,species,confirmed,1,native,minutum,"","",accepted,1,0
57166,47434,Danthonia,Oatgrasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/11803/medium.jpg,,,,,,,,,,,0
57233,52995,Claytonia exigua,Pale Springbeauty,species,https://inaturalist-open-data.s3.amazonaws.com/photos/64303517/medium.jpeg,Claytonia exigua,species,confirmed,1,native,exigua,"","",accepted,1,0
57251,47148,Physocarpus,ninebarks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/20478/medium.jpg,,,,,,,,,,,0
57276,50793,Triphysaria pusilla,dwarf owl's-clover,species,https://inaturalist-open-data.s3.amazonaws.com/photos/464624719/medium.jpeg,Triphysaria pusilla,species,confirmed,1,native,pusilla,"","",accepted,1,0
57283,57286,Centranthus ruber,Red Valerian,species,https://inaturalist-open-data.s3.amazonaws.com/photos/524544102/medium.jpg,Centranthus ruber,species,new,1,exotic,ruber,"","",accepted,1,0
57287,57285,Plectritis macrocera,Longhorn Seablush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/481001266/medium.jpg,Plectritis macrocera,species,confirmed,1,native,macrocera,"","",accepted,1,0
57506,51072,Prosartes smithii,largeflower fairybells,species,https://inaturalist-open-data.s3.amazonaws.com/photos/12088/medium.jpg,Prosartes smithii,species,new,0,native,smithii,"","",accepted,1,0
57786,57285,Plectritis congesta,shortspur seablush,species,https://inaturalist-open-data.s3.amazonaws.com/photos/19627382/medium.jpg,Plectritis congesta,species,confirmed,1,native,congesta,"","",accepted,1,0
57798,50837,Gilia capitata capitata,Blue Field Gilia,subspecies,https://inaturalist-open-data.s3.amazonaws.com/photos/359653/medium.jpeg,Gilia capitata var. capitata,species,confirmed,1,native,capitata,Gilia capitata capitata,"",accepted,1,0.009
57863,47161,Rhynchospora,Beaksedges,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/50977623/medium.jpg,,,,,,,,,,,0
57867,57869,Spirodela polyrhiza,greater duckweed,species,https://inaturalist-open-data.s3.amazonaws.com/photos/8810628/medium.jpeg,Spirodela polyrrhiza,species,new,0,native,polyrhiza,"","",unaccepted,1,0.25
57893,52326,Amaranthus albus,prostrate pigweed,species,https://static.inaturalist.org/photos/2165585/medium.jpg,Amaranthus albus,species,confirmed,1,exotic,albus,"","",accepted,1,0.028
57952,47604,Coreopsis,Tickseed,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/52851933/medium.jpg,,,,,,,,,,,0
58093,58096,Callitriche marginata,Winged Water-starwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/71393068/medium.jpg,Callitriche marginata,species,confirmed,1,native,marginata,"","",accepted,1,0.02
58112,52327,Atriplex,Saltbushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/23926689/medium.jpg,,,,,,,,,,,0
58307,48231,Myosurus,Mousetail,genus,https://static.inaturalist.org/photos/191268659/medium.jpg,,,,,,,,,,,0
58333,48516,Lycium,boxthorns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/95204198/medium.jpeg,,,,,,,,,,,0
58346,47161,Bolboschoenus,Clubrushes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/85389480/medium.jpg,,,,,,,,,,,0
58725,47574,Juniperus communis,common juniper,species,https://inaturalist-open-data.s3.amazonaws.com/photos/61660329/medium.jpg,Juniperus communis,species,confirmed,1,native,communis,"","",accepted,1,0
58728,49289,Berberis,Barberries,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/48462428/medium.jpg,,,,,,,,,,,0
58759,48437,Aspidotis,lace ferns,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/23009/medium.jpg,,,,,,,,,,,0
58774,52326,Amaranthus blitoides,procumbent pigweed,species,https://static.inaturalist.org/photos/2479833/medium.jpg,Amaranthus blitoides,species,confirmed,1,exotic,blitoides,"","",accepted,1,0.036
58867,58869,Githopsis specularioides,common bluecup,species,https://inaturalist-open-data.s3.amazonaws.com/photos/13997/medium.jpg,Githopsis specularioides,species,confirmed,1,native,specularioides,"","",accepted,1,0.083
58949,52972,Epilobium torreyi,Torrey's willowherb,species,https://static.inaturalist.org/photos/129867399/medium.jpeg,Epilobium torreyi,species,unconfirmed,1,native,torreyi,"","",accepted,1,0.75
58991,58992,Portulaca oleracea,Common Purslane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/157729445/medium.jpeg,Portulaca oleracea,species,new,1,exotic,oleracea,"","",accepted,1,0.056
59013,47324,Collinsia parviflora,small-flowered blue-eyed mary,species,https://inaturalist-open-data.s3.amazonaws.com/photos/184717231/medium.jpg,Collinsia parviflora,species,confirmed,1,native,parviflora,"","",accepted,1,0
59029,56165,Verbascum thapsus,great mullein,species,https://static.inaturalist.org/photos/44885369/medium.jpg,Verbascum thapsus,species,confirmed,1,exotic,thapsus,"","",accepted,1,0
59261,47604,Calendula,marigolds,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/182596247/medium.jpeg,,,,,,,,,,,0
59986,49478,Monotropa hypopitys,pinesap,species,https://inaturalist-open-data.s3.amazonaws.com/photos/14046/medium.jpg,Monotropa hypopitys,species,confirmed,1,native,hypopitys,"","",accepted,1,0.059
60001,48567,Dianthus,carnations,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/141115670/medium.jpg,,,,,,,,,,,0
60124,48699,Lilaeopsis,grassworts,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/64231404/medium.jpeg,,,,,,,,,,,0
60126,48699,Cicuta,water hemlocks,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/14180/medium.jpg,,,,,,,,,,,0
60128,48699,Oenanthe,Water-dropworts,genus,https://static.inaturalist.org/photos/280545779/medium.jpg,,,,,,,,,,,0
60221,50339,Ludwigia palustris,Water Purslane,species,https://inaturalist-open-data.s3.amazonaws.com/photos/425242/medium.jpg,Ludwigia palustris,species,confirmed,1,native,palustris,"","",accepted,1,0
60251,53317,Verbena hastata,blue vervain,species,https://static.inaturalist.org/photos/6560152/medium.jpeg,Verbena hastata,species,new,0,native,hastata,"","",accepted,1,0
60258,47161,Isolepis,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/23889158/medium.jpeg,,,,,,,,,,,0
60265,60271,Asparagus officinalis,wild asparagus,species,https://inaturalist-open-data.s3.amazonaws.com/photos/285678052/medium.jpg,Asparagus officinalis,species,confirmed,1,exotic,officinalis,"","",accepted,1,0
60306,47434,Pleuropogon,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/183008/medium.jpg,,,,,,,,,,,0
60385,56235,Gentianella,dwarf gentians,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/1246553/medium.,,,,,,,,,,,0
60476,60479,Armeria maritima,Sea Thrift,species,https://static.inaturalist.org/photos/176790677/medium.jpeg,Armeria maritima,species,confirmed,1,native,maritima,"","",accepted,1,0
60848,47332,Meconella,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/15087/medium.jpg,,,,,,,,,,,0
60970,47604,Jaumea,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/16764/medium.jpg,,,,,,,,,,,0
61064,47434,Glyceria,Sweet Grasses,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/87781838/medium.jpeg,,,,,,,,,,,0
61305,47604,Doronicum,Leopard's-banes,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/34068716/medium.jpg,,,,,,,,,,,0
61884,61885,Moehringia macrophylla,Largeleaf Sandwort,species,https://inaturalist-open-data.s3.amazonaws.com/photos/3908325/medium.jpg,Moehringia macrophylla,species,confirmed,1,native,macrophylla,"","",accepted,1,0
62220,62219,Camassia quamash,small camas,species,https://static.inaturalist.org/photos/98664586/medium.jpg,Camassia quamash,species,confirmed,1,native,quamash,"","",accepted,1,0
62238,62232,Chimaphila menziesii,Little Prince's Pine,species,https://inaturalist-open-data.s3.amazonaws.com/photos/40940597/medium.jpg,Chimaphila menziesii,"",unconfirmed,0,native,menziesii,"","",accepted,1,0.59
62256,47217,Neottia,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/33732/medium.jpg,,,,,,,,,,,0
62267,47604,Balsamorhiza,balsamroots,genus,https://inaturalist-open-data.s3.amazonaws.com/photos/30540/medium.jpg,,,,,,,,,,,0
62481,62482,Allotropa virgata,sugarstick,species,https://inaturalist-open-data.s3.amazonaws.com/photos/596570317/medium.jpg,Allotropa virgata,species,confirmed,1,native,virgata,"","",accepted,1,0.018
63690,54262,Abies grandis,grand fir,species,https://inaturalist-open-data.s3.amazonaws.com/photos/83838154/medium.jpeg,Abies grandis,species,confirmed,1,native,grandis,"","",accepted,1,0
63878,54806,Fraxinus latifolia,Oregon Ash,species,https://inaturalist-open-data.s3.amazonaws.com/photos/475505/medium.jpg,Fraxinus latifolia,species,confirmed,1,exotic,latifolia,"","",accepted,1,0
63910,48257,Pseudotsuga menziesii menziesii,Coast Douglas-fir,variety,https://inaturalist-open-data.s3.amazonaws.com/photos/641410/medium.jpg,Pseudotsuga menziesii var. menziesii,variety,confirmed,1,native,menziesii,"",Pseudotsuga menziesii menziesii,accepted,1,0
64184,52995,Claytonia rubra,Redstem Springbeauty,species,https://inaturalist-open-data.s3.amazonaws.com/photos/195128757/medium.jpeg,Claytonia rubra,species,confirmed,1,native,rubra,"","",accepted,1,0
64276,47434,Phragmites,"",genus,https://inaturalist-open-data.s3.amazonaws.com/photos/2676655/medium.jpg,,,,,,,,,,,0
64293,64292,Triodanis perfoliata,clasping Venus's looking glass,species,https://inaturalist-open-data.s3.amazonaws.com/photos/7717458/medium.jpg,Triodanis perfoliata ssp. perfoliata,species,unconfirmed,1,native,perfoliata,"","",unaccepted,1,0.225
64318,64322,Cistus creticus,Hoary Rock-rose,species,https://inaturalist-open-data.s3.amazonaws.com/photos/337336536/medium.jpeg,Cistus creticus,species,new,1,exotic,creticus,"","",accepted,1,0.079
